filepath,relative_part,filename,label,width,height,format,mode,valid,error
../data/raw/Cat/6196.jpg,Cat/6196.jpg,6196.jpg,cat,320,214,JPEG,RGB,True,
../data/raw/Cat/1821.jpg,Cat/1821.jpg,1821.jpg,cat,300,300,JPEG,RGB,True,
../data/raw/Cat/7288.jpg,Cat/7288.jpg,7288.jpg,cat,450,390,JPEG,RGB,True,
../data/raw/Cat/4781.jpg,Cat/4781.jpg,4781.jpg,cat,320,240,JPEG,RGB,True,
../data/raw/Cat/4959.jpg,Cat/4959.jpg,4959.jpg,cat,444,500,JPEG,RGB,True,
../data/raw/Cat/3950.jpg,Cat/3950.jpg,3950.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/2496.jpg,Cat/2496.jpg,2496.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/3788.jpg,Cat/3788.jpg,3788.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/6828.jpg,Cat/6828.jpg,6828.jpg,cat,367,500,JPEG,RGB,True,
../data/raw/Cat/8805.jpg,Cat/8805.jpg,8805.jpg,cat,252,267,JPEG,RGB,True,
../data/raw/Cat/8811.jpg,Cat/8811.jpg,8811.jpg,cat,150,200,JPEG,RGB,True,
../data/raw/Cat/3944.jpg,Cat/3944.jpg,3944.jpg,cat,497,480,JPEG,RGB,True,
../data/raw/Cat/2482.jpg,Cat/2482.jpg,2482.jpg,cat,288,280,JPEG,RGB,True,
../data/raw/Cat/4795.jpg,Cat/4795.jpg,4795.jpg,cat,320,228,JPEG,RGB,True,
../data/raw/Cat/6182.jpg,Cat/6182.jpg,6182.jpg,cat,489,500,JPEG,RGB,True,
../data/raw/Cat/379.jpg,Cat/379.jpg,379.jpg,cat,320,240,JPEG,RGB,True,
../data/raw/Cat/1835.jpg,Cat/1835.jpg,1835.jpg,cat,320,240,JPEG,RGB,True,
../data/raw/Cat/10853.jpg,Cat/10853.jpg,10853.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/11595.jpg,Cat/11595.jpg,11595.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/4965.jpg,Cat/4965.jpg,4965.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/9299.jpg,Cat/9299.jpg,9299.jpg,cat,500,338,JPEG,RGB,True,
../data/raw/Cat/351.jpg,Cat/351.jpg,351.jpg,cat,320,240,JPEG,RGB,True,
../data/raw/Cat/8187.jpg,Cat/8187.jpg,8187.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/6814.jpg,Cat/6814.jpg,6814.jpg,cat,500,350,JPEG,RGB,True,
../data/raw/Cat/8839.jpg,Cat/8839.jpg,8839.jpg,cat,416,456,JPEG,RGB,True,
../data/raw/Cat/437.jpg,Cat/437.jpg,437.jpg,cat,240,240,JPEG,RGB,True,
../data/raw/Cat/3978.jpg,Cat/3978.jpg,3978.jpg,cat,500,301,JPEG,RGB,True,
../data/raw/Cat/6800.jpg,Cat/6800.jpg,6800.jpg,cat,429,424,JPEG,RGB,True,
../data/raw/Cat/423.jpg,Cat/423.jpg,423.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/345.jpg,Cat/345.jpg,345.jpg,cat,482,500,JPEG,RGB,True,
../data/raw/Cat/12088.jpg,Cat/12088.jpg,12088.jpg,cat,320,200,JPEG,RGB,True,
../data/raw/Cat/1809.jpg,Cat/1809.jpg,1809.jpg,cat,350,262,JPEG,RGB,True,
../data/raw/Cat/8193.jpg,Cat/8193.jpg,8193.jpg,cat,294,500,JPEG,RGB,True,
../data/raw/Cat/10847.jpg,Cat/10847.jpg,10847.jpg,cat,256,197,JPEG,RGB,True,
../data/raw/Cat/11581.jpg,Cat/11581.jpg,11581.jpg,cat,227,280,JPEG,RGB,True,
../data/raw/Cat/4971.jpg,Cat/4971.jpg,4971.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/10674.jpg,Cat/10674.jpg,10674.jpg,cat,400,353,JPEG,RGB,True,
../data/raw/Cat/2333.jpg,Cat/2333.jpg,2333.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/4742.jpg,Cat/4742.jpg,4742.jpg,cat,184,138,JPEG,RGB,True,
../data/raw/Cat/12063.jpg,Cat/12063.jpg,12063.jpg,cat,180,146,JPEG,RGB,True,
../data/raw/Cat/8178.jpg,Cat/8178.jpg,8178.jpg,cat,477,500,JPEG,RGB,True,
../data/raw/Cat/9266.jpg,Cat/9266.jpg,9266.jpg,cat,250,250,JPEG,RGB,True,
../data/raw/Cat/6155.jpg,Cat/6155.jpg,6155.jpg,cat,288,260,JPEG,RGB,True,
../data/raw/Cat/9500.jpg,Cat/9500.jpg,9500.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/6633.jpg,Cat/6633.jpg,6633.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/4024.jpg,Cat/4024.jpg,4024.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/3993.jpg,Cat/3993.jpg,3993.jpg,cat,500,296,JPEG,RGB,True,
../data/raw/Cat/10112.jpg,Cat/10112.jpg,10112.jpg,cat,300,470,JPEG,RGB,True,
../data/raw/Cat/2455.jpg,Cat/2455.jpg,2455.jpg,cat,500,413,JPEG,RGB,True,
../data/raw/Cat/11218.jpg,Cat/11218.jpg,11218.jpg,cat,500,357,JPEG,RGB,True,
../data/raw/Cat/4030.jpg,Cat/4030.jpg,4030.jpg,cat,500,438,JPEG,RGB,True,
../data/raw/Cat/3987.jpg,Cat/3987.jpg,3987.jpg,cat,500,321,JPEG,RGB,True,
../data/raw/Cat/10106.jpg,Cat/10106.jpg,10106.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/2441.jpg,Cat/2441.jpg,2441.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/1148.jpg,Cat/1148.jpg,1148.jpg,cat,500,367,JPEG,RGB,True,
../data/raw/Cat/9514.jpg,Cat/9514.jpg,9514.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/6627.jpg,Cat/6627.jpg,6627.jpg,cat,350,410,JPEG,RGB,True,
../data/raw/Cat/7539.jpg,Cat/7539.jpg,7539.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/12077.jpg,Cat/12077.jpg,12077.jpg,cat,303,359,JPEG,RGB,True,
../data/raw/Cat/9272.jpg,Cat/9272.jpg,9272.jpg,cat,212,200,JPEG,RGB,True,
../data/raw/Cat/6141.jpg,Cat/6141.jpg,6141.jpg,cat,371,500,JPEG,RGB,True,
../data/raw/Cat/10660.jpg,Cat/10660.jpg,10660.jpg,cat,332,500,JPEG,RGB,True,
../data/raw/Cat/2327.jpg,Cat/2327.jpg,2327.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/5448.jpg,Cat/5448.jpg,5448.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/4756.jpg,Cat/4756.jpg,4756.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/3039.jpg,Cat/3039.jpg,3039.jpg,cat,480,355,JPEG,RGB,True,
../data/raw/Cat/7277.jpg,Cat/7277.jpg,7277.jpg,cat,500,377,JPEG,RGB,True,
../data/raw/Cat/8144.jpg,Cat/8144.jpg,8144.jpg,cat,136,160,JPEG,RGB,True,
../data/raw/Cat/6169.jpg,Cat/6169.jpg,6169.jpg,cat,400,400,JPEG,RGB,True,
../data/raw/Cat/1606.jpg,Cat/1606.jpg,1606.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/392.jpg,Cat/392.jpg,392.jpg,cat,375,500,JPEG,RGB,True,
../data/raw/Cat/10648.jpg,Cat/10648.jpg,10648.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/5460.jpg,Cat/5460.jpg,5460.jpg,cat,500,294,JPEG,RGB,True,
../data/raw/Cat/10890.jpg,Cat/10890.jpg,10890.jpg,cat,500,333,JPEG,RGB,True,
../data/raw/Cat/3011.jpg,Cat/3011.jpg,3011.jpg,cat,240,191,JPEG,RGB,True,
../data/raw/Cat/11556.jpg,Cat/11556.jpg,11556.jpg,cat,330,228,JPEG,RGB,True,
../data/raw/Cat/3777.jpg,Cat/3777.jpg,3777.jpg,cat,443,500,JPEG,RGB,True,
../data/raw/Cat/11230.jpg,Cat/11230.jpg,11230.jpg,cat,464,397,JPEG,RGB,True,
../data/raw/Cat/4018.jpg,Cat/4018.jpg,4018.jpg,cat,277,374,JPEG,RGB,True,
../data/raw/Cat/5306.jpg,Cat/5306.jpg,5306.jpg,cat,400,353,JPEG,RGB,True,
../data/raw/Cat/2469.jpg,Cat/2469.jpg,2469.jpg,cat,500,334,JPEG,RGB,True,
../data/raw/Cat/1160.jpg,Cat/1160.jpg,1160.jpg,cat,236,448,JPEG,RGB,True,
../data/raw/Cat/7511.jpg,Cat/7511.jpg,7511.jpg,cat,500,357,JPEG,RGB,True,
../data/raw/Cat/8622.jpg,Cat/8622.jpg,8622.jpg,cat,192,128,JPEG,RGB,True,
../data/raw/Cat/1174.jpg,Cat/1174.jpg,1174.jpg,cat,360,270,JPEG,RGB,True,
../data/raw/Cat/9528.jpg,Cat/9528.jpg,9528.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/7505.jpg,Cat/7505.jpg,7505.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/8636.jpg,Cat/8636.jpg,8636.jpg,cat,333,500,JPEG,RGB,True,
../data/raw/Cat/3763.jpg,Cat/3763.jpg,3763.jpg,cat,150,200,JPEG,RGB,True,
../data/raw/Cat/11224.jpg,Cat/11224.jpg,11224.jpg,cat,333,500,JPEG,RGB,True,
../data/raw/Cat/5312.jpg,Cat/5312.jpg,5312.jpg,cat,463,362,JPEG,RGB,True,
../data/raw/Cat/5474.jpg,Cat/5474.jpg,5474.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/10884.jpg,Cat/10884.jpg,10884.jpg,cat,500,464,JPEG,RGB,True,
../data/raw/Cat/3005.jpg,Cat/3005.jpg,3005.jpg,cat,445,454,JPEG,RGB,True,
../data/raw/Cat/11542.jpg,Cat/11542.jpg,11542.jpg,cat,350,262,JPEG,RGB,True,
../data/raw/Cat/7263.jpg,Cat/7263.jpg,7263.jpg,cat,429,490,JPEG,RGB,True,
../data/raw/Cat/8150.jpg,Cat/8150.jpg,8150.jpg,cat,500,362,JPEG,RGB,True,
../data/raw/Cat/386.jpg,Cat/386.jpg,386.jpg,cat,440,443,JPEG,RGB,True,
../data/raw/Cat/1612.jpg,Cat/1612.jpg,1612.jpg,cat,467,500,JPEG,RGB,True,
../data/raw/Cat/91.jpg,Cat/91.jpg,91.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/7934.jpg,Cat/7934.jpg,7934.jpg,cat,456,500,JPEG,RGB,True,
../data/raw/Cat/609.jpg,Cat/609.jpg,609.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/9919.jpg,Cat/9919.jpg,9919.jpg,cat,500,420,JPEG,RGB,True,
../data/raw/Cat/2694.jpg,Cat/2694.jpg,2694.jpg,cat,350,206,JPEG,RGB,True,
../data/raw/Cat/11973.jpg,Cat/11973.jpg,11973.jpg,cat,500,374,JPEG,RGB,True,
../data/raw/Cat/5845.jpg,Cat/5845.jpg,5845.jpg,cat,500,374,JPEG,RGB,True,
../data/raw/Cat/4583.jpg,Cat/4583.jpg,4583.jpg,cat,500,333,JPEG,RGB,True,
../data/raw/Cat/6394.jpg,Cat/6394.jpg,6394.jpg,cat,336,318,JPEG,RGB,True,
../data/raw/Cat/6380.jpg,Cat/6380.jpg,6380.jpg,cat,299,302,JPEG,RGB,True,
../data/raw/Cat/11967.jpg,Cat/11967.jpg,11967.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/5689.jpg,Cat/5689.jpg,5689.jpg,cat,188,194,JPEG,RGB,True,
../data/raw/Cat/5851.jpg,Cat/5851.jpg,5851.jpg,cat,248,500,JPEG,RGB,True,
../data/raw/Cat/4597.jpg,Cat/4597.jpg,4597.jpg,cat,500,379,JPEG,RGB,True,
../data/raw/Cat/2858.jpg,Cat/2858.jpg,2858.jpg,cat,500,333,JPEG,RGB,True,
../data/raw/Cat/2680.jpg,Cat/2680.jpg,2680.jpg,cat,500,391,JPEG,RGB,True,
../data/raw/Cat/85.jpg,Cat/85.jpg,85.jpg,cat,448,336,JPEG,RGB,True,
../data/raw/Cat/7920.jpg,Cat/7920.jpg,7920.jpg,cat,500,371,JPEG,RGB,True,
../data/raw/Cat/1389.jpg,Cat/1389.jpg,1389.jpg,cat,440,486,JPEG,RGB,True,
../data/raw/Cat/2870.jpg,Cat/2870.jpg,2870.jpg,cat,412,500,JPEG,RGB,True,
../data/raw/Cat/635.jpg,Cat/635.jpg,635.jpg,cat,375,500,JPEG,RGB,True,
../data/raw/Cat/7908.jpg,Cat/7908.jpg,7908.jpg,cat,221,190,JPEG,RGB,True,
../data/raw/Cat/9925.jpg,Cat/9925.jpg,9925.jpg,cat,250,187,JPEG,RGB,True,
../data/raw/Cat/8385.jpg,Cat/8385.jpg,8385.jpg,cat,300,156,JPEG,RGB,True,
../data/raw/Cat/153.jpg,Cat/153.jpg,153.jpg,cat,500,252,JPEG,RGB,True,
../data/raw/Cat/10489.jpg,Cat/10489.jpg,10489.jpg,cat,500,334,JPEG,RGB,True,
../data/raw/Cat/5879.jpg,Cat/5879.jpg,5879.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/11797.jpg,Cat/11797.jpg,11797.jpg,cat,500,362,JPEG,RGB,True,
../data/raw/Cat/11783.jpg,Cat/11783.jpg,11783.jpg,cat,498,249,JPEG,RGB,True,
../data/raw/Cat/8391.jpg,Cat/8391.jpg,8391.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/147.jpg,Cat/147.jpg,147.jpg,cat,400,300,JPEG,RGB,True,
../data/raw/Cat/621.jpg,Cat/621.jpg,621.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/9931.jpg,Cat/9931.jpg,9931.jpg,cat,482,500,JPEG,RGB,True,
../data/raw/Cat/2864.jpg,Cat/2864.jpg,2864.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/2657.jpg,Cat/2657.jpg,2657.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/10310.jpg,Cat/10310.jpg,10310.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/5138.jpg,Cat/5138.jpg,5138.jpg,cat,500,334,JPEG,RGB,True,
../data/raw/Cat/4226.jpg,Cat/4226.jpg,4226.jpg,cat,454,340,JPEG,RGB,True,
../data/raw/Cat/3549.jpg,Cat/3549.jpg,3549.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/812.jpg,Cat/812.jpg,812.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/6431.jpg,Cat/6431.jpg,6431.jpg,cat,246,252,JPEG,RGB,True,
../data/raw/Cat/52.jpg,Cat/52.jpg,52.jpg,cat,400,300,JPEG,RGB,True,
../data/raw/Cat/9702.jpg,Cat/9702.jpg,9702.jpg,cat,333,500,JPEG,RGB,True,
../data/raw/Cat/1438.jpg,Cat/1438.jpg,1438.jpg,cat,207,303,JPEG,RGB,True,
../data/raw/Cat/6357.jpg,Cat/6357.jpg,6357.jpg,cat,500,373,JPEG,RGB,True,
../data/raw/Cat/9064.jpg,Cat/9064.jpg,9064.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/7049.jpg,Cat/7049.jpg,7049.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/12261.jpg,Cat/12261.jpg,12261.jpg,cat,400,382,JPEG,RGB,True,
../data/raw/Cat/11768.jpg,Cat/11768.jpg,11768.jpg,cat,420,278,JPEG,RGB,True,
../data/raw/Cat/5886.jpg,Cat/5886.jpg,5886.jpg,cat,473,500,JPEG,RGB,True,
../data/raw/Cat/0.jpg,Cat/0.jpg,0.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/4540.jpg,Cat/4540.jpg,4540.jpg,cat,180,167,JPEG,RGB,True,
../data/raw/Cat/2131.jpg,Cat/2131.jpg,2131.jpg,cat,411,379,JPEG,RGB,True,
../data/raw/Cat/10476.jpg,Cat/10476.jpg,10476.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/5892.jpg,Cat/5892.jpg,5892.jpg,cat,500,371,JPEG,RGB,True,
../data/raw/Cat/4554.jpg,Cat/4554.jpg,4554.jpg,cat,500,297,JPEG,RGB,True,
../data/raw/Cat/2125.jpg,Cat/2125.jpg,2125.jpg,cat,375,500,JPEG,RGB,True,
../data/raw/Cat/10462.jpg,Cat/10462.jpg,10462.jpg,cat,280,280,JPEG,RGB,True,
../data/raw/Cat/6343.jpg,Cat/6343.jpg,6343.jpg,cat,326,246,JPEG,RGB,True,
../data/raw/Cat/9070.jpg,Cat/9070.jpg,9070.jpg,cat,500,414,JPEG,RGB,True,
../data/raw/Cat/12275.jpg,Cat/12275.jpg,12275.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/806.jpg,Cat/806.jpg,806.jpg,cat,500,482,JPEG,RGB,True,
../data/raw/Cat/8408.jpg,Cat/8408.jpg,8408.jpg,cat,320,208,JPEG,RGB,True,
../data/raw/Cat/46.jpg,Cat/46.jpg,46.jpg,cat,400,434,JPEG,RGB,True,
../data/raw/Cat/6425.jpg,Cat/6425.jpg,6425.jpg,cat,269,257,JPEG,RGB,True,
../data/raw/Cat/9716.jpg,Cat/9716.jpg,9716.jpg,cat,500,333,JPEG,RGB,True,
../data/raw/Cat/2643.jpg,Cat/2643.jpg,2643.jpg,cat,250,247,JPEG,RGB,True,
../data/raw/Cat/10304.jpg,Cat/10304.jpg,10304.jpg,cat,500,380,JPEG,RGB,True,
../data/raw/Cat/4232.jpg,Cat/4232.jpg,4232.jpg,cat,360,270,JPEG,RGB,True,
../data/raw/Cat/8420.jpg,Cat/8420.jpg,8420.jpg,cat,500,379,JPEG,RGB,True,
../data/raw/Cat/7713.jpg,Cat/7713.jpg,7713.jpg,cat,500,333,JPEG,RGB,True,
../data/raw/Cat/1362.jpg,Cat/1362.jpg,1362.jpg,cat,496,500,JPEG,RGB,True,
../data/raw/Cat/5104.jpg,Cat/5104.jpg,5104.jpg,cat,317,432,JPEG,RGB,True,
../data/raw/Cat/11032.jpg,Cat/11032.jpg,11032.jpg,cat,133,152,JPEG,RGB,True,
../data/raw/Cat/3575.jpg,Cat/3575.jpg,3575.jpg,cat,306,204,JPEG,RGB,True,
../data/raw/Cat/11754.jpg,Cat/11754.jpg,11754.jpg,cat,250,250,JPEG,RGB,True,
../data/raw/Cat/3213.jpg,Cat/3213.jpg,3213.jpg,cat,412,276,JPEG,RGB,True,
../data/raw/Cat/5662.jpg,Cat/5662.jpg,5662.jpg,cat,242,230,JPEG,RGB,True,
../data/raw/Cat/190.jpg,Cat/190.jpg,190.jpg,cat,500,368,JPEG,RGB,True,
../data/raw/Cat/1404.jpg,Cat/1404.jpg,1404.jpg,cat,202,270,JPEG,RGB,True,
../data/raw/Cat/9058.jpg,Cat/9058.jpg,9058.jpg,cat,500,499,JPEG,RGB,True,
../data/raw/Cat/8346.jpg,Cat/8346.jpg,8346.jpg,cat,216,216,JPEG,RGB,True,
../data/raw/Cat/7075.jpg,Cat/7075.jpg,7075.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/1410.jpg,Cat/1410.jpg,1410.jpg,cat,266,400,JPEG,RGB,True,
../data/raw/Cat/184.jpg,Cat/184.jpg,184.jpg,cat,500,475,JPEG,RGB,True,
../data/raw/Cat/8352.jpg,Cat/8352.jpg,8352.jpg,cat,186,240,JPEG,RGB,True,
../data/raw/Cat/7061.jpg,Cat/7061.jpg,7061.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/12249.jpg,Cat/12249.jpg,12249.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/11740.jpg,Cat/11740.jpg,11740.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/3207.jpg,Cat/3207.jpg,3207.jpg,cat,500,470,JPEG,RGB,True,
../data/raw/Cat/4568.jpg,Cat/4568.jpg,4568.jpg,cat,500,398,JPEG,RGB,True,
../data/raw/Cat/5676.jpg,Cat/5676.jpg,5676.jpg,cat,375,421,JPEG,RGB,True,
../data/raw/Cat/11998.jpg,Cat/11998.jpg,11998.jpg,cat,461,470,JPEG,RGB,True,
../data/raw/Cat/2119.jpg,Cat/2119.jpg,2119.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/10338.jpg,Cat/10338.jpg,10338.jpg,cat,355,500,JPEG,RGB,True,
../data/raw/Cat/5110.jpg,Cat/5110.jpg,5110.jpg,cat,367,500,JPEG,RGB,True,
../data/raw/Cat/11026.jpg,Cat/11026.jpg,11026.jpg,cat,207,382,JPEG,RGB,True,
../data/raw/Cat/3561.jpg,Cat/3561.jpg,3561.jpg,cat,335,311,JPEG,RGB,True,
../data/raw/Cat/8434.jpg,Cat/8434.jpg,8434.jpg,cat,375,500,JPEG,RGB,True,
../data/raw/Cat/7707.jpg,Cat/7707.jpg,7707.jpg,cat,333,260,JPEG,RGB,True,
../data/raw/Cat/6419.jpg,Cat/6419.jpg,6419.jpg,cat,320,240,JPEG,RGB,True,
../data/raw/Cat/1376.jpg,Cat/1376.jpg,1376.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Dog/9733.jpg,Dog/9733.jpg,9733.jpg,dog,333,500,JPEG,RGB,True,
../data/raw/Dog/63.jpg,Dog/63.jpg,63.jpg,dog,401,500,JPEG,RGB,True,
../data/raw/Dog/6400.jpg,Dog/6400.jpg,6400.jpg,dog,448,334,JPEG,RGB,True,
../data/raw/Dog/823.jpg,Dog/823.jpg,823.jpg,dog,500,396,JPEG,RGB,True,
../data/raw/Dog/4217.jpg,Dog/4217.jpg,4217.jpg,dog,500,375,JPEG,RGB,True,
../data/raw/Dog/3578.jpg,Dog/3578.jpg,3578.jpg,dog,500,375,JPEG,RGB,True,
../data/raw/Dog/10321.jpg,Dog/10321.jpg,10321.jpg,dog,400,320,JPEG,RGB,True,
../data/raw/Dog/2666.jpg,Dog/2666.jpg,2666.jpg,dog,436,500,JPEG,RGB,True,
../data/raw/Dog/5109.jpg,Dog/5109.jpg,5109.jpg,dog,350,263,JPEG,RGB,True,
../data/raw/Dog/11981.jpg,Dog/11981.jpg,11981.jpg,dog,382,336,JPEG,RGB,True,
../data/raw/Dog/10447.jpg,Dog/10447.jpg,10447.jpg,dog,300,400,JPEG,RGB,True,
../data/raw/Dog/2100.jpg,Dog/2100.jpg,2100.jpg,dog,500,334,JPEG,RGB,True,
../data/raw/Dog/11759.jpg,Dog/11759.jpg,11759.jpg,dog,376,334,JPEG,RGB,True,
../data/raw/Dog/4571.jpg,Dog/4571.jpg,4571.jpg,dog,396,322,JPEG,RGB,True,
../data/raw/Dog/7078.jpg,Dog/7078.jpg,7078.jpg,dog,500,374,JPEG,RGB,True,
../data/raw/Dog/12250.jpg,Dog/12250.jpg,12250.jpg,dog,380,285,JPEG,RGB,True,
../data/raw/Dog/1409.jpg,Dog/1409.jpg,1409.jpg,dog,394,327,JPEG,RGB,True,
../data/raw/Dog/9055.jpg,Dog/9055.jpg,9055.jpg,dog,500,375,JPEG,RGB,True,
../data/raw/Dog/6366.jpg,Dog/6366.jpg,6366.jpg,dog,355,400,JPEG,RGB,True,
../data/raw/Dog/12244.jpg,Dog/12244.jpg,12244.jpg,dog,240,202,JPEG,RGB,True,
../data/raw/Dog/189.jpg,Dog/189.jpg,189.jpg,dog,431,327,JPEG,RGB,True,
../data/raw/Dog/9041.jpg,Dog/9041.jpg,9041.jpg,dog,395,262,JPEG,RGB,True,
../data/raw/Dog/6372.jpg,Dog/6372.jpg,6372.jpg,dog,449,500,JPEG,RGB,True,
../data/raw/Dog/11995.jpg,Dog/11995.jpg,11995.jpg,dog,308,423,JPEG,RGB,True,
../data/raw/Dog/10453.jpg,Dog/10453.jpg,10453.jpg,dog,320,240,JPEG,RGB,True,
../data/raw/Dog/2114.jpg,Dog/2114.jpg,2114.jpg,dog,500,375,JPEG,RGB,True,
../data/raw/Dog/4565.jpg,Dog/4565.jpg,4565.jpg,dog,285,282,JPEG,RGB,True,
../data/raw/Dog/4203.jpg,Dog/4203.jpg,4203.jpg,dog,144,122,BMP,RGB,True,
../data/raw/Dog/10335.jpg,Dog/10335.jpg,10335.jpg,dog,350,500,JPEG,RGB,True,
../data/raw/Dog/2672.jpg,Dog/2672.jpg,2672.jpg,dog,295,500,JPEG,RGB,True,
../data/raw/Dog/9727.jpg,Dog/9727.jpg,9727.jpg,dog,350,405,JPEG,RGB,True,
../data/raw/Dog/6414.jpg,Dog/6414.jpg,6414.jpg,dog,500,400,JPEG,RGB,True,
../data/raw/Dog/77.jpg,Dog/77.jpg,77.jpg,dog,337,307,JPEG,RGB,True,
../data/raw/Dog/8439.jpg,Dog/8439.jpg,8439.jpg,dog,272,221,JPEG,RGB,True,
../data/raw/Dog/837.jpg,Dog/837.jpg,837.jpg,dog,420,400,JPEG,RGB,True,
../data/raw/Dog/2882.jpg,Dog/2882.jpg,2882.jpg,dog,500,375,JPEG,RGB,True,
../data/raw/Dog/3544.jpg,Dog/3544.jpg,3544.jpg,dog,480,360,JPEG,RGB,True,
../data/raw/Dog/11003.jpg,Dog/11003.jpg,11003.jpg,dog,297,399,JPEG,RGB,True,
../data/raw/Dog/5135.jpg,Dog/5135.jpg,5135.jpg,dog,500,375,JPEG,RGB,True,
../data/raw/Dog/1353.jpg,Dog/1353.jpg,1353.jpg,dog,100,106,JPEG,RGB,True,
../data/raw/Dog/7722.jpg,Dog/7722.jpg,7722.jpg,dog,500,333,JPEG,RGB,True,
../data/raw/Dog/8411.jpg,Dog/8411.jpg,8411.jpg,dog,375,500,JPEG,RGB,True,
../data/raw/Dog/7044.jpg,Dog/7044.jpg,7044.jpg,dog,485,500,JPEG,RGB,True,
../data/raw/Dog/8377.jpg,Dog/8377.jpg,8377.jpg,dog,337,274,JPEG,RGB,True,
../data/raw/Dog/1435.jpg,Dog/1435.jpg,1435.jpg,dog,448,336,JPEG,RGB,True,
../data/raw/Dog/9069.jpg,Dog/9069.jpg,9069.jpg,dog,500,375,JPEG,RGB,True,
../data/raw/Dog/5653.jpg,Dog/5653.jpg,5653.jpg,dog,350,232,JPEG,RGB,True,
../data/raw/Dog/3222.jpg,Dog/3222.jpg,3222.jpg,dog,250,407,JPEG,RGB,True,
../data/raw/Dog/11765.jpg,Dog/11765.jpg,11765.jpg,dog,500,375,JPEG,RGB,True,
../data/raw/Dog/5647.jpg,Dog/5647.jpg,5647.jpg,dog,500,375,JPEG,RGB,True,
../data/raw/Dog/2128.jpg,Dog/2128.jpg,2128.jpg,dog,392,379,JPEG,RGB,True,
../data/raw/Dog/3236.jpg,Dog/3236.jpg,3236.jpg,dog,305,424,JPEG,RGB,True,
../data/raw/Dog/11771.jpg,Dog/11771.jpg,11771.jpg,dog,500,371,JPEG,RGB,True,
../data/raw/Dog/4559.jpg,Dog/4559.jpg,4559.jpg,dog,500,375,JPEG,RGB,True,
../data/raw/Dog/7050.jpg,Dog/7050.jpg,7050.jpg,dog,384,458,JPEG,RGB,True,
../data/raw/Dog/8363.jpg,Dog/8363.jpg,8363.jpg,dog,288,224,JPEG,RGB,True,
../data/raw/Dog/12278.jpg,Dog/12278.jpg,12278.jpg,dog,344,436,JPEG,RGB,True,
../data/raw/Dog/1421.jpg,Dog/1421.jpg,1421.jpg,dog,500,375,JPEG,RGB,True,
../data/raw/Dog/6428.jpg,Dog/6428.jpg,6428.jpg,dog,500,375,JPEG,RGB,True,
